type,id,name,lat,lon,cuisine,brand
node,48553537,Second Cup,43.6772079,-79.3528895,coffee_shop,Second Cup
node,53542349,Nord Lyon Cafe,43.6500196,-79.3909545,,
node,54965507,Tim Hortons,43.6523976,-79.4062653,coffee_shop,Tim Hortons
node,59566254,Tim Hortons,43.6434725,-79.3916769,coffee_shop,Tim Hortons
node,59566311,Starbucks,43.6453549,-79.3894561,coffee_shop,Starbucks
node,60930953,Tim Hortons,43.6681371,-79.3976093,coffee_shop,Tim Hortons
node,60930956,Starbucks,43.670435,-79.3936342,coffee_shop,Starbucks
node,60931257,Starbucks,43.6705964,-79.3900893,coffee_shop,Starbucks
node,67344938,Emily Rose Cafe,43.6675085,-79.4146202,,
node,79877659,Tim Hortons,43.7121778,-79.5348397,coffee_shop,Tim Hortons
node,95378352,Tim Hortons,43.6646502,-79.3841706,coffee_shop,Tim Hortons
node,176544089,Tim Hortons,43.6581672,-79.3996143,coffee_shop,Tim Hortons
node,246694096,Tim Hortons,43.6611444,-79.383289,coffee_shop,Tim Hortons
node,247134293,Tim Hortons,43.5929034,-79.5390715,coffee_shop,Tim Hortons
node,253433635,Tim Hortons,43.6567359,-79.3798973,coffee_shop,Tim Hortons
node,253818647,Cafe AC,43.663001,-79.4012579,coffee_shop,
node,260339225,Deco,43.6655003,-79.4639576,,
node,276474692,Mofer Coffee Front St,43.6483753,-79.3735627,coffee_shop,
node,276476517,Starbucks,43.6492696,-79.3782176,coffee_shop,Starbucks
node,277040113,Mofer Coffee,43.6832088,-79.3233512,,
node,278103212,Tim Hortons,43.6882494,-79.3004934,coffee_shop,Tim Hortons
node,279641656,Tim Hortons,43.6837787,-79.3223497,coffee_shop,Tim Hortons
node,280493843,Good Earth Coffeehouse,43.6650622,-79.3844475,,
node,280889469,Tim Hortons,43.6594983,-79.390945,coffee_shop,Tim Hortons
node,281361786,Ali Basha Cafe,43.6567243,-79.3754525,,
node,281664166,Lettieri,43.6505655,-79.3772703,,
node,281664356,Tim Hortons,43.6495049,-79.3768921,coffee_shop,Tim Hortons
node,281665202,Chatime,43.6503925,-79.371651,bubble_tea,Chatime
node,281668247,Tim Hortons,43.6479642,-79.3761252,coffee_shop,Tim Hortons
node,281669476,Tim Hortons,43.6514399,-79.379004,coffee_shop,Tim Hortons
node,288058001,Starbucks,43.7040624,-79.4118353,coffee_shop,Starbucks
node,295319870,Starbucks,43.6713495,-79.380646,coffee_shop,Starbucks
node,302045033,Tim Hortons,43.7989574,-79.3696355,coffee_shop,Tim Hortons
node,302045062,Leslie Cafe,43.7910039,-79.3671237,,
node,302416906,Tim Hortons,43.805601,-79.3842086,coffee_shop,Tim Hortons
node,304899718,Tim Hortons,43.666716,-79.4041802,coffee_shop,Tim Hortons
node,304899767,Second Cup,43.6633456,-79.4017693,coffee_shop,Second Cup
node,305489899,Coffee Time,43.7874154,-79.2671597,coffee_shop,Coffee Time
node,306328612,Tim Hortons,43.6721688,-79.3769798,coffee_shop,Tim Hortons
node,307781391,Bar 700,43.715464,-79.4904091,,
node,308447579,Family Bakery Cafe,43.6923298,-79.3158613,,
node,308697096,Starbucks,43.6681256,-79.3886125,coffee_shop,Starbucks
node,308808289,,43.6540899,-79.3929752,closed,
node,310142481,Tim Hortons,43.7132445,-79.5802037,coffee_shop,Tim Hortons
node,310957327,Coffee Time,43.6862265,-79.3111587,coffee_shop,Coffee Time
node,314935050,Starbucks,43.7048071,-79.3615832,coffee_shop,Starbucks
node,315645175,Country Style,43.6674983,-79.3119364,coffee_shop,Country Style
node,315662287,Espro,43.6711212,-79.2956121,coffee_shop;crepe,
node,331078296,Tim Hortons,43.6798374,-79.3450512,coffee_shop,Tim Hortons
node,332338882,Tim Hortons,43.6690141,-79.389389,coffee_shop,Tim Hortons
node,333553037,Second Cup,43.6625562,-79.3988018,coffee_shop,Second Cup
node,333553179,Second Cup,43.6592607,-79.3969162,coffee_shop,Second Cup
node,333553652,Second Cup,43.6664023,-79.3989301,coffee_shop,Second Cup
node,339551811,Coffee Time,43.7317677,-79.4591795,coffee_shop,Coffee Time
node,343275864,Artistic Grounds,43.6467763,-79.4035602,,
node,344473397,Incha,43.6595884,-79.3850265,bubble_tea,
node,354973069,Second Cup,43.6446134,-79.3881299,coffee_shop,Second Cup
node,354974891,Coffee Time,43.6525776,-79.3986732,coffee_shop,Coffee Time
node,366654928,Tim Hortons,43.7930602,-79.3545393,coffee_shop,Tim Hortons
node,367757826,Tim Hortons,43.7561075,-79.5162232,coffee_shop,Tim Hortons
node,370214388,Second Cup,43.6474776,-79.5116318,coffee_shop,Second Cup
node,373153520,Tim Hortons,43.7729662,-79.507711,coffee_shop,Tim Hortons
node,380038289,True Love Cafe,43.6584295,-79.3713273,,
node,380039980,Tim Hortons,43.6531804,-79.368843,coffee_shop,Tim Hortons
node,380040031,The Black Canary Espresso Bar,43.6518751,-79.3683156,,
node,380041239,Au Pain Doré Bakery,43.6487095,-79.3727108,coffee_shop,
node,380042650,Starbucks,43.6461941,-79.3800608,coffee_shop,Starbucks
node,382800173,Tim Hortons,43.737047,-79.2179255,coffee_shop,Tim Hortons
node,382893466,Tim Hortons,43.7988794,-79.2418071,coffee_shop,Tim Hortons
node,383551142,Tim Hortons,43.6833977,-79.56452,coffee_shop,Tim Hortons
node,383630028,Tim Hortons,43.6957548,-79.4491365,coffee_shop,Tim Hortons
node,384751683,Tim Hortons,43.7574238,-79.2292345,coffee_shop,Tim Hortons
node,387449942,Real Fruit Bubble Tea,43.6642478,-79.415804,bubble_tea,Real Fruit Bubble Tea
node,387456095,Snakes & Lattes,43.6648174,-79.4132102,,
node,390360901,Starbucks,43.7691253,-79.3866003,coffee_shop,Starbucks
node,390360902,Lettieri,43.7691839,-79.3840345,,
node,390534329,Tim Hortons,43.6606025,-79.3833845,coffee_shop,Tim Hortons
node,390997489,Pigeon Coffee,43.6470364,-79.3781441,coffee_shop,
node,391086244,Kelly's Cafe,43.6649756,-79.3893858,,
node,391090202,Tim Hortons,43.6646214,-79.3874964,coffee_shop,Tim Hortons
node,391177053,Tim Hortons,43.6478593,-79.3845697,coffee_shop,Tim Hortons
node,392095506,Second Cup,43.7473185,-79.3848843,coffee_shop,Second Cup
node,392097955,Tim Hortons,43.7550408,-79.3515928,coffee_shop,Tim Hortons
node,392098242,Tim Hortons,43.6984387,-79.3969693,coffee_shop,Tim Hortons
node,392157020,Starbucks,43.7051764,-79.3747198,coffee_shop,Starbucks
node,392509159,Tim Hortons,43.7063461,-79.3980251,coffee_shop,Tim Hortons
node,400710181,Second Cup,43.6525323,-79.3801612,coffee_shop,Second Cup
node,400914580,Second Cup,43.6529779,-79.3775788,coffee_shop,Second Cup
node,400917823,Starbucks,43.6523258,-79.3782736,coffee_shop,Starbucks
node,400943529,Starbucks,43.6565629,-79.3804948,coffee_shop,Starbucks
node,406932478,Tim Hortons,43.7251722,-79.4492251,coffee_shop,Tim Hortons
node,409183194,Jjin Toast,43.6653528,-79.4114478,,
node,410375784,Tim Hortons,43.7259831,-79.4824183,coffee_shop,Tim Hortons
node,410798906,Coffee Time,43.7676749,-79.4742766,coffee_shop,Coffee Time
node,410801078,Starbucks,43.779878,-79.4163398,coffee_shop,Starbucks
node,410953413,Tim Hortons,43.676668,-79.4115944,coffee_shop,Tim Hortons
node,415843942,Starbucks,43.6396349,-79.5374684,coffee_shop,Starbucks
node,416731442,Tim Hortons,43.6497393,-79.3872682,coffee_shop,Tim Hortons
node,417232579,Starbucks,43.7225487,-79.415293,coffee_shop,Starbucks
node,418868604,Tim Hortons,43.6383789,-79.5387868,coffee_shop,Tim Hortons
node,420542926,Athens Pastries,43.677997,-79.3488265,,
node,420542932,Fresh,43.6774638,-79.3532242,,
node,420549580,Starbucks,43.6400113,-79.3809763,coffee_shop,Starbucks
node,427687185,Tim Hortons,43.770004,-79.2603646,coffee_shop,Tim Hortons
node,432773382,Tim Hortons,43.7008268,-79.5117018,coffee_shop,Tim Hortons
node,432777546,Tim Hortons,43.6060646,-79.5205443,coffee_shop,Tim Hortons
node,436015131,Tim Hortons,43.8346956,-79.2570189,coffee_shop,Tim Hortons
node,436893986,Country Style,43.7804646,-79.2057573,coffee_shop,Country Style
node,436904205,Coffee Time,43.7740499,-79.2411899,coffee_shop,Coffee Time
node,436926526,Tim Hortons,43.7852497,-79.3100838,coffee_shop,Tim Hortons
node,436950518,Tim Hortons,43.7270683,-79.3271912,coffee_shop,Tim Hortons
node,437988608,Tim Hortons,43.7582682,-79.3124216,coffee_shop,Tim Hortons
node,437992167,Starbucks,43.7722704,-79.3212145,coffee_shop,Starbucks
node,441031354,Red Rocket Coffee,43.6824668,-79.3284933,,
node,453882215,Starbucks,43.7682873,-79.4128946,coffee_shop,Starbucks
node,461587766,Tim Hortons,43.7807843,-79.415514,coffee_shop,Tim Hortons
node,468417887,Starbucks,43.6645938,-79.3998389,coffee_shop,Starbucks
node,470069870,Fantail,43.6492269,-79.4500005,coffee_shop,
node,473533899,Starbucks,43.7837722,-79.2532651,coffee_shop,Starbucks
node,474956795,Mr. Beans,43.7795998,-79.1378601,,
node,474958377,Tim Hortons,43.8018007,-79.1991102,coffee_shop,Tim Hortons
node,474960363,Tim Hortons,43.7012922,-79.4524243,coffee_shop,Tim Hortons
node,474967370,Tim Hortons,43.7728857,-79.4423413,coffee_shop,Tim Hortons
node,474968531,Coffee Time,43.7871853,-79.4176059,coffee_shop,Coffee Time
node,475881505,Balzac's Coffee,43.6497558,-79.3591233,,
node,491599549,Second Cup,43.6976755,-79.3962468,coffee_shop,Second Cup
node,491912606,Aroma Espresso Bar,43.6421888,-79.3836179,coffee_shop,Aroma Espresso Bar
node,495306722,Starbucks Reserve,43.735945,-79.3441736,coffee_shop,Starbucks Reserve
node,502049924,Tim Hortons,43.6779919,-79.4435872,coffee_shop,Tim Hortons
node,502783306,Tim Hortons,43.7642151,-79.4888265,coffee_shop,Tim Hortons
node,515553262,UB Social,43.665353,-79.4697346,,
node,515618887,Timothy's,43.6513903,-79.3766167,coffee_shop,Timothy's
node,516605608,Tim Hortons,43.6508685,-79.4396329,coffee_shop,Tim Hortons
node,517226078,Second Cup,43.7287178,-79.402946,coffee_shop,Second Cup
node,517226081,Starbucks,43.7298203,-79.4036331,coffee_shop,Starbucks
node,517227450,Coffee Time,43.7321131,-79.403765,coffee_shop,Coffee Time
node,518259998,Cherry Bomb,43.6414827,-79.4470227,coffee_shop,
node,520060495,Brownsline Donuts,43.6079228,-79.5483125,,
node,520390589,Tim Hortons,43.7341179,-79.3435326,coffee_shop,Tim Hortons
node,524113889,Tim Hortons,43.7094713,-79.3987105,coffee_shop,Tim Hortons
node,524114011,Starbucks,43.71103,-79.39907,coffee_shop,Starbucks
node,524114221,Second Cup,43.714643,-79.40026,coffee_shop,Second Cup
node,524141354,Tim Hortons,43.6516691,-79.3821506,coffee_shop,Tim Hortons
node,524150960,Tim Hortons,43.6529616,-79.3970717,coffee_shop,Tim Hortons
node,527229212,Tim Hortons,43.6469999,-79.4043692,coffee_shop,Tim Hortons
node,530715671,Malta Bake Shop,43.6656665,-79.4785823,,
node,530783844,Sava Crepes & Coffee,43.6458514,-79.4487121,crepe,
node,534354088,Moonbean,43.6542053,-79.4001807,coffee_shop,
node,535026375,Tim Hortons,43.7007507,-79.4274802,coffee_shop,Tim Hortons
node,535031289,Tim Hortons,43.6466726,-79.513683,coffee_shop,Tim Hortons
node,538159932,Starbucks,43.6884833,-79.3940294,coffee_shop,Starbucks
node,538159934,Tim Hortons,43.6894381,-79.3944682,coffee_shop,Tim Hortons
node,538343127,Tim Hortons,43.6710118,-79.3825668,coffee_shop,Tim Hortons
node,544554088,,43.7414914,-79.2254579,,
node,544664035,Starbucks,43.7287112,-79.4184049,coffee_shop,Starbucks
node,547496827,Bready,43.6490269,-79.3837744,,
node,547664088,Tutto Panino,43.6427972,-79.442294,italian,
node,550881332,Fade In: Cafe,43.6835933,-79.2998111,,
node,557804029,Thor Espresso,43.6507625,-79.3916295,coffee_shop,
node,558628286,Cafe Serano,43.6902954,-79.3489387,,
node,560227439,Mos Mos,43.6456604,-79.3829222,coffee_shop,
node,560634455,The Quarry Café,43.6891685,-79.2780505,,
node,560634706,Mos Mos,43.6416228,-79.3775687,coffee_shop,
node,571545790,Le Gourmand Café,43.6709615,-79.3848484,,
node,575209692,Tim Hortons,43.6545229,-79.3889763,coffee_shop,Tim Hortons
node,575209695,Café Plenty,43.6547214,-79.389503,,
node,575245014,Tim Hortons,43.6638258,-79.4183547,coffee_shop,Tim Hortons
node,575245026,Simit-Chi,43.6656167,-79.4081497,turkish,
node,575245041,M Chá Bar,43.6657274,-79.4078107,,
node,575254646,Insomnia,43.6650738,-79.4107978,coffee_shop,Insomnia
node,577454526,CoCo Fresh Tea & Juice,43.6667695,-79.3855169,bubble_tea,CoCo
node,579253713,Olivia's Garden Cafe,43.6594376,-79.4205606,coffee_shop,
node,579253994,Sam James Coffee Bar,43.6602502,-79.4154118,,
node,583013820,Aroma Espresso Bar,43.6679232,-79.3889895,coffee_shop,Aroma Espresso Bar
node,583868320,Timothy's,43.7062049,-79.389525,coffee_shop,Timothy's
node,583868424,Thobors Café,43.704561,-79.388458,,
node,584718478,Tim Hortons,43.6703594,-79.3883606,coffee_shop,Tim Hortons
node,585467388,Treats,43.6609696,-79.3833621,,
node,588338842,Treats,43.6532928,-79.3820137,,
node,588647081,Cosette,43.6547043,-79.4592353,coffee_shop,
node,592835839,Second Cup,43.6558052,-79.3809725,coffee_shop,Second Cup
node,595418845,Second Cup,43.6652139,-79.3982087,coffee_shop,Second Cup
node,595418851,Second Cup,43.67005,-79.389105,coffee_shop,Second Cup
node,595418853,Holt Renfrew cafe,43.67017,-79.388812,,
node,595418854,Starbucks,43.6705667,-79.3863475,coffee_shop,Starbucks
node,595418855,Starbucks,43.6701575,-79.3884562,coffee_shop,Starbucks
node,595495868,Tiger Sugar,43.6611056,-79.3828217,bubble_tea,Tiger Sugar
node,595495953,Starbucks,43.6533147,-79.3804508,coffee_shop,Starbucks
node,595496366,,43.6706289,-79.388743,,
node,595986647,City Bakery & Cafe,43.6646725,-79.3864369,,
node,595987862,Timothy's,43.6487551,-79.3909284,coffee_shop,Timothy's
node,598103108,CoCo Fresh Tea & Juice,43.660226,-79.4352812,bubble_tea,CoCo
node,605209089,Tim Hortons,43.6511225,-79.3799778,coffee_shop,Tim Hortons
node,609279016,Tim Hortons,43.6496964,-79.3787352,coffee_shop,Tim Hortons
node,610978001,Aroma Espresso Bar,43.7071306,-79.3987793,coffee_shop,Aroma Espresso Bar
node,612012810,Second Cup,43.6429151,-79.3775037,coffee_shop,Second Cup
node,618122806,Starbucks,43.6462048,-79.3920426,coffee_shop,Starbucks
node,682232899,Tim Hortons,43.6712719,-79.3851272,coffee_shop,Tim Hortons
node,689654097,Tim Hortons,43.656478,-79.3815968,coffee_shop,Tim Hortons
node,701670546,Treats,43.6678979,-79.384519,,
node,710732554,Bakery Garden Café,43.6832765,-79.4185495,coffee_shop,
node,725883892,Starbucks,43.6708813,-79.384549,coffee_shop,Starbucks
node,738174079,Starbucks,43.7698108,-79.3726518,coffee_shop,Starbucks
node,752192433,Almond Butterfly,43.6629064,-79.4034864,coffee_shop,
node,762599225,Claudia's Coffee,43.6653493,-79.4722116,coffee_shop,
node,762599369,The Good Neighbour,43.6626046,-79.4710711,coffee_shop,
node,766943637,Starbucks,43.6456215,-79.3864423,coffee_shop,Starbucks
node,769509931,Starbucks,43.6552898,-79.3847765,coffee_shop,Starbucks
node,773490272,Tim Hortons,43.6497867,-79.3820288,coffee_shop,Tim Hortons
node,775895399,Second Cup,43.650274,-79.3797854,coffee_shop,Second Cup
node,803149800,Chaveta Coffee,43.6703911,-79.4134379,coffee_shop,
node,804332642,CoCo Fresh Tea & Juice,43.668711,-79.3373551,bubble_tea,CoCo
node,805136833,Tim Hortons,43.668581,-79.3392242,coffee_shop,Tim Hortons
node,817903484,Golden Gecko Coffee,43.6559551,-79.4873542,coffee_shop;tea,
node,821376469,Tim Hortons,43.6600302,-79.3660122,coffee_shop,Tim Hortons
node,845505194,18feet,43.6599251,-79.3916141,coffee_shop,
node,859673954,Cafe 106,43.7061778,-79.5156037,,
node,860764215,L'Espresso Bar Mercurio,43.6673858,-79.3992096,,
node,860789206,Might and Main,43.6829644,-79.3000259,,
node,902313985,Starbucks,43.6413061,-79.4147903,coffee_shop,Starbucks
node,903729758,Starbucks,43.6398964,-79.4195988,coffee_shop,Starbucks
node,911226019,Tim Hortons,43.7729031,-79.5049921,coffee_shop,Tim Hortons
node,927210912,Country Style,43.7617521,-79.4081989,coffee_shop,Country Style
node,938000027,Diabolos Coffee Bar,43.6630996,-79.3964649,coffee_shop,
node,956093006,Starbucks,43.668865,-79.3886193,coffee_shop,Starbucks
node,960085555,Dineen Outpost,43.6691106,-79.3367399,coffee_shop,
node,978057325,Tim Hortons,43.7943668,-79.4197805,coffee_shop,Tim Hortons
node,1071533939,Tim Hortons,43.6581901,-79.3902427,coffee_shop,Tim Hortons
node,1111980964,The Campus Bubble Tea,43.7741985,-79.5017389,bubble_tea,
node,1112701053,Tim Hortons,43.7742685,-79.4931718,coffee_shop,Tim Hortons
node,1113726655,Timothy's,43.656009,-79.383069,coffee_shop,Timothy's
node,1123685692,Boxcar Social,43.6816978,-79.3916485,,
node,1125362818,Centre Cafe,43.7685497,-79.4149587,,
node,1125366104,Second Cup,43.7684802,-79.4139685,coffee_shop,Second Cup
node,1125538308,Tim Hortons,43.7655467,-79.4122561,coffee_shop,Tim Hortons
node,1125689244,Tim Hortons,43.646969,-79.382683,coffee_shop,Tim Hortons
node,1126756209,The Grind,43.670492,-79.3867844,,
node,1128861518,Machi machi,43.665537,-79.3846437,bubble_tea,machi machi
node,1128887410,,43.669957,-79.385356,,
node,1131208946,Coffee Time,43.7559518,-79.4738907,coffee_shop,Coffee Time
node,1132645804,Tim Hortons,43.645895,-79.38724,coffee_shop,Tim Hortons
node,1132831117,Au Pain Doré,43.64622,-79.387645,coffee_shop,
node,1133008875,Neo Coffee Bar,43.6481878,-79.3830275,coffee_shop,
node,1136370098,Spring Cafe Bistro,43.6754313,-79.3885957,,
node,1138447708,Cafe Landwer,43.688167,-79.4123657,,
node,1138448667,Second Cup,43.6888025,-79.4125365,coffee_shop,Second Cup
node,1138448894,Starbucks,43.6889734,-79.4130205,coffee_shop,Starbucks
node,1141372266,Tim Hortons,43.6445941,-79.3871304,coffee_shop,Tim Hortons
node,1141446130,Second Cup,43.6483382,-79.3790446,coffee_shop,Second Cup
node,1142651778,Elizabeth Kay,43.6686475,-79.3880331,,
node,1143293063,J.J's Deli & Cafe,43.6978065,-79.396267,,
node,1147899070,Country Style,43.7508608,-79.4565463,coffee_shop,Country Style
node,1155318667,Second Cup,43.6588796,-79.3941594,coffee_shop,Second Cup
node,1184767509,Tim Hortons,43.6549661,-79.4346349,coffee_shop,Tim Hortons
node,1191652313,Country Style,43.6604396,-79.3847134,coffee_shop,Country Style
node,1199478672,Chatime,43.6671188,-79.4006999,bubble_tea,Chatime
node,1207381491,York's Deli & Bakery,43.645877,-79.381163,,
node,1240464085,Café Moroc,43.6479347,-79.374241,,
node,1250412591,Timothy's,43.6603961,-79.384109,coffee_shop,Timothy's
node,1257455642,Timothy's,43.656894,-79.389881,coffee_shop,Timothy's
node,1268727154,Break Time Café,43.7315678,-79.2681398,,
node,1282223043,Saving Gigi,43.6621075,-79.4245146,coffee_shop,
node,1290829382,Charles Tea,43.6642963,-79.3844621,tea,
node,1291986457,Starbucks,43.664996,-79.3804701,coffee_shop,Starbucks
node,1292692950,Second Cup,43.7204293,-79.4303726,coffee_shop,Second Cup
node,1309539412,Sugar Miracles Patisserie & Cafe,43.7167979,-79.4007116,coffee_shop,
node,1328394870,Starbucks,43.6557356,-79.3826159,coffee_shop,Starbucks
node,1329959190,Tim Hortons,43.6546095,-79.4197276,coffee_shop,Tim Hortons
node,1329978502,Maderas,43.654745,-79.422977,coffee_shop,
node,1353112102,Aroma Espresso Bar,43.649362,-79.380195,coffee_shop,Aroma Espresso Bar
node,1372205244,The Alaska,43.6776132,-79.3899645,,
node,1375337646,Red Rocket Coffee,43.6666397,-79.37605,,
node,1383806262,Second Cup,43.6464533,-79.3898448,coffee_shop,Second Cup
node,1385135235,Java Joe's,43.655284,-79.386618,,
node,1386443355,Tim Hortons,43.7462229,-79.4090559,coffee_shop,Tim Hortons
node,1392079265,Well & Better Coffee,43.7040768,-79.3886527,,
node,1392114833,Sweet Shady Shack,43.708283,-79.391606,bubble_tea,
node,1392126807,At Origin Cafe,43.70589,-79.388954,,
node,1395441468,Mit Far Art Cafe Gallery,43.6783803,-79.3902782,,
node,1408009291,Transform Community Cafe,43.701418,-79.397034,,
node,1409153706,Cafe de Paris,43.6548604,-79.3872889,,
node,1409158278,Uncle Tetsu's Japanese Angel Cafe,43.6549486,-79.3868744,japanese,
node,1409158279,Presotea,43.6549586,-79.3868257,,
node,1416644899,Tim Hortons,43.7810034,-79.4441663,coffee_shop,Tim Hortons
node,1428306256,Starbucks,43.66866,-79.397431,coffee_shop,Starbucks
node,1459286453,Tim Hortons,43.8035332,-79.288299,coffee_shop,Tim Hortons
node,1459294435,Red Tea House,43.803479,-79.29736,,
node,1502932783,Circus Coffee House,43.6855732,-79.3152784,coffee_shop,
node,1512234067,Young Cafe,43.6504937,-79.3761533,,
node,1561891124,Bagel Stop,43.656617,-79.380529,,
node,1561891918,Timothy's,43.6567521,-79.38064,coffee_shop,Timothy's
node,1628651624,Tim Hortons,43.6622249,-79.3768489,coffee_shop,Tim Hortons
node,1629211380,Tim Hortons,43.6452406,-79.5232601,coffee_shop,Tim Hortons
node,1654623920,Le Gourmand,43.6482511,-79.3964546,coffee_shop,
node,1661255253,Lazy Daisy's,43.6726771,-79.3195697,coffee_shop,
node,1677786348,Treats,43.65121,-79.375638,,
node,1683555202,The Coffee Boutique,43.6504358,-79.4788435,,
node,1685298853,Tim Hortons,43.6359683,-79.5205667,coffee_shop,Tim Hortons
node,1689360895,Morning Glory,43.6538711,-79.3610808,coffee_shop,
node,1696929321,Tim Hortons,43.8133211,-79.3434197,coffee_shop,Tim Hortons
node,1707804706,Tim Hortons,43.79894,-79.1469848,coffee_shop,Tim Hortons
node,1709372733,Starbucks,43.7059525,-79.389425,coffee_shop,Starbucks
node,1713471317,La Boheme,43.7117283,-79.3991866,,
node,1729671434,Tim Hortons,43.6988923,-79.3864057,coffee_shop,Tim Hortons
node,1733861962,Mercury Espresso,43.660667,-79.3413718,coffee_shop,
node,1749285875,Tim Hortons,43.7710661,-79.2783907,coffee_shop,Tim Hortons
node,1749581878,Starbucks,43.7723557,-79.2829602,coffee_shop,Starbucks
node,1749586918,,43.7728796,-79.2818403,,
node,1780461013,Rachel's Coffee House,43.7009886,-79.3969349,coffee_shop,
node,1849979600,Fair Grounds Organic,43.5924705,-79.5415365,coffee_shop,
node,1854311801,Starbucks,43.6246628,-79.5082082,coffee_shop,Starbucks
node,1854311824,Tim Hortons,43.624447,-79.5094099,coffee_shop,Tim Hortons
node,1854454417,Coffee Balzac's Roasters,43.671642,-79.387189,,
node,1870666627,Tim Hortons,43.6304115,-79.4805807,coffee_shop,Tim Hortons
node,1883210246,Yellow Cup Cafe,43.6320224,-79.5519204,,
node,1886072407,Mimico Coffee & Bagel,43.6150682,-79.4884055,,
node,1887536043,Future Bakery Café,43.621168,-79.5477189,,
node,1887557377,Lio’s Cafe,43.6223882,-79.5215354,,
node,1888119202,Starbucks,43.7540997,-79.3517868,coffee_shop,Starbucks
node,1888317908,Dark Horse Espresso Bar,43.6506474,-79.396862,coffee_shop,
node,1901044187,Formocha Bubble Tea House,43.707082,-79.39598,,
node,1928079645,Starbucks,43.7556199,-79.4403988,coffee_shop,Starbucks
node,1995434979,Bar Moderno,43.6248369,-79.5102673,,
node,1995435042,Cavallino Sports Cafe,43.6244554,-79.5119343,,
node,1995539438,Buno Giorno Caffe & Panini,43.6228894,-79.5195451,,
node,1995567787,Plaza Cafe,43.6216583,-79.5249346,,
node,2001929179,Tim Hortons,43.6387619,-79.3802788,coffee_shop,Tim Hortons
node,2010031816,Tim Hortons,43.7856178,-79.2791199,coffee_shop,Tim Hortons
node,2018924094,% Arabica,43.724201,-79.4539523,coffee_shop,% Arabica
node,2018929847,Starbucks,43.7249395,-79.45398,coffee_shop,Starbucks
node,2021668241,Starbucks,43.6466013,-79.5140076,coffee_shop,Starbucks
node,2021746165,Second Cup,43.6343047,-79.5198341,coffee_shop,Second Cup
node,2028867960,Second Cup,43.6438877,-79.3878692,coffee_shop,Second Cup
node,2052131145,Tim Hortons,43.646838,-79.3800158,coffee_shop,Tim Hortons
node,2065725697,Café Dinah E.,43.706019,-79.40253,,
node,2098720886,I deal coffee,43.7316167,-79.4040085,,
node,2100342969,Tim Hortons,43.6519159,-79.4735041,coffee_shop,Tim Hortons
node,2100496733,Dark Horse Espresso Bar,43.6477268,-79.3951782,coffee_shop,
node,2112894611,Tim Hortons,43.686287,-79.3108553,coffee_shop,Tim Hortons
node,2122895001,Tim Hortons,43.7235332,-79.2990431,coffee_shop,Tim Hortons
node,2132778287,Tim Hortons,43.7057071,-79.3610107,coffee_shop,Tim Hortons
node,2152792906,Panettorino,43.5923801,-79.5419047,,
node,2153426073,Unholy Donuts,43.598113,-79.5440556,,
node,2158114886,Bobo Tea & Juice,43.5963422,-79.5245583,bubble_tea,
node,2158114897,Simon Sushi,43.5955542,-79.5280687,,
node,2160397121,Tim Hortons,43.595689,-79.5156965,coffee_shop,Tim Hortons
node,2179111140,Yonge/Merton,43.6973426,-79.3911801,,
node,2179394509,Lit Espresso Bar,43.7044901,-79.3744711,,
node,2195201298,Ezra's Pound,43.6752243,-79.4058803,coffee_shop,
node,2201111012,Field Trip Cafe,43.6613144,-79.4304125,coffee_shop,
node,2203975946,Starbucks,43.785937,-79.4743383,coffee_shop,Starbucks
node,2222801453,Tim Hortons,43.7838493,-79.186952,coffee_shop,Tim Hortons
node,2222801564,Starbucks,43.7835465,-79.1876851,coffee_shop,Starbucks
node,2274510227,Coffee Lunar,43.6743223,-79.3888032,,
node,2288216727,Starbucks,43.6513565,-79.4758992,coffee_shop,Starbucks
node,2290986322,Tim Hortons,43.7448366,-79.4062592,coffee_shop,Tim Hortons
node,2296069358,The Big Guy's Little Coffee Shop,43.6012263,-79.5024492,,
node,2296069363,The Sydney Grind,43.6009511,-79.503675,,
node,2309929541,Starbucks,43.7268833,-79.2931846,coffee_shop,Starbucks
node,2333476280,Sam James Coffee Bar,43.6479547,-79.3838993,coffee_shop,
node,2342899751,Coffee Culture,43.6584351,-79.4880199,coffee_shop,Coffee Culture
node,2344798367,Wallace Espresso,43.6625029,-79.4442007,coffee_shop,
node,2363208444,Tim Hortons,43.7862299,-79.1930116,coffee_shop,Tim Hortons
node,2365100289,Second Cup,43.6795181,-79.544801,coffee_shop,Second Cup
node,2374995802,Tim Hortons,43.6538252,-79.3783274,coffee_shop,Tim Hortons
node,2388516176,Tim Hortons,43.6749533,-79.557822,coffee_shop,Tim Hortons
node,2392212248,Morning Parade Coffee Bar,43.6501456,-79.417352,,
node,2405765136,Second Cup,43.6502971,-79.4808999,coffee_shop,Second Cup
node,2405832059,Coffee Tree Roastery,43.6497115,-79.4834637,coffee,
node,2427505126,Spin Dessert Cafe,43.6233848,-79.5171591,,
node,2434627110,Starbucks,43.75432,-79.3570808,coffee_shop,Starbucks
node,2470509480,Mijanéaux,43.6096463,-79.5472566,,
node,2476241593,Starbucks,43.649256,-79.3816983,coffee_shop,Starbucks
node,2478463555,Press Cafe,43.6705118,-79.3845869,,
node,2480713505,Starbucks,43.6606331,-79.3928009,coffee_shop,Starbucks
